system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,deforestation,geometry_name,year,.geo
123,0.836898264038087,0.018404161309598183,0.03548472297994208,0.025344463043995458,0.2760983824708704,0.13859762399049302,0.05478080214237462,0.007587933393479157,donor22.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,0.8333165540899802,0.021149270852499305,0.03827743262582306,0.02572624464599225,0.2795019714755575,0.12743803977393892,0.048929921650677104,0.0011773047003270727,donor23.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,0.6746678101983172,0.038197581483683296,0.06001405508014032,0.05389857090341071,0.27562825540198965,0.1674869729374737,0.08289496432715285,0.01384052085968879,donor24.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0.8403711090535881,0.01846249323217134,0.03837970342193607,0.025859160323257774,0.29863927237646753,0.1448655290298933,0.05544975602524897,0.0076732510751251004,donor25.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0.8329859794783588,0.02187002940557091,0.039120339375222135,0.027453296878938528,0.2770808149387189,0.13171978806573129,0.05131649138727971,0.0011856964991621994,donor26.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,0.798205839851555,0.02562566546597066,0.04348755051662731,0.03387217783874182,0.26914073056836046,0.1318196530292911,0.05592892773633772,0.006912527433593481,donor27.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,0.7855889547956111,0.022870373340358897,0.04811795298323933,0.03848068520321506,0.31605551677593946,0.1785766161503229,0.07635883535678568,0.01033463594367631,donor28.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,0.7679408342191474,0.02537732054656324,0.050192474747853474,0.04153181319386087,0.3109117985469073,0.17885003054946874,0.07785121125063552,0.028475975393789574,donor29.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,0.8290284463283252,0.020057026396854968,0.03805440667162257,0.02683979627412364,0.28295799544900496,0.13024785895725055,0.05015044644538079,0.0057929877190502745,donor30.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0.8066827328228088,0.023620821649126322,0.04192768423536616,0.03132792929548144,0.2814101416188841,0.13490558804104355,0.05545829219399912,0.00944538052911456,donor31.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,0.8254673777810825,0.019338496588090375,0.040198173991070854,0.02925972551232904,0.30093941128063767,0.15746035307924147,0.06334378463560478,0.06239784534993281,donor32.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,0.816498747646966,0.02611663164321916,0.0439100540208104,0.0330115949909555,0.28395571588257174,0.1377787846103364,0.057136218726038156,0.015283138360796778,donor33.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,0.7979613736929807,0.02493487120089958,0.045427967496158135,0.03415767746453765,0.2851014837055743,0.14453444816925107,0.059134146800781474,0.0070050695831046774,donor34.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,0.7428362625671767,0.03595752333487864,0.05122538109674525,0.04454006883044069,0.27500687926294676,0.14652993250783697,0.0645489310718182,0.016682455244597542,donor35.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,0.7860957625950578,0.03849250006941995,0.05413748097850891,0.044273935690364655,0.29246868578880764,0.1455976991701225,0.06258377714621996,0.0013969760226132965,donor36.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,0.8280173506042509,0.0184896086798285,0.03823261443479166,0.0280419492079684,0.2875588009794177,0.14678578972444536,0.05741791506813471,0.0023898326021381975,donor37.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0.7847339569296239,0.03264108091222423,0.0487223884593045,0.03894880391994539,0.28664959371534626,0.14380988878107356,0.05994565203002716,0.0024815865045627198,donor38.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,0.8178433460623608,0.026138468720107,0.043324037086982486,0.03190817620748661,0.27817231508945045,0.1358149261590856,0.05485419404046518,6.573129048449937E-5,donor39.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,0.8335828688468525,0.02264595405154212,0.04148735602458719,0.028215121860490838,0.29039387729549426,0.13301066188413865,0.05185727570725904,0.0012743457019345282,donor40.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,0.8197332358117764,0.020072204826720067,0.03753589220921752,0.02757574393291606,0.2836284739417476,0.13381550432258627,0.051463199278353314,0.005065357034509746,donor41.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,0.7701819329071176,0.025416187063247424,0.05082832511537837,0.04222866640197774,0.3173543293993656,0.18573280889896726,0.08297813060329755,0.03494406233246045,donor42.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0.6580938738518893,0.02505187184320406,0.04209894117283494,0.03374234788572849,0.24605944652955639,0.1286537629488588,0.05465681808342367,0.0033185065225714763,donor43.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,0.830534635788444,0.018335494884573273,0.03849751256982703,0.027766558008540276,0.2915347747835722,0.14770070245781516,0.05797709629654591,0.004251775880793447,donor44.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0.7960931220945072,0.022645219372793894,0.0446247834139105,0.034459490000549424,0.2888981157996773,0.15442002625392592,0.06324598584014923,0.02662739616145629,donor45.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0.8026971780945197,0.021085470238912846,0.03811989118065172,0.029929260385150838,0.2657052539602394,0.1306142070829375,0.05116570430416813,0.007934668724865028,donor46.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,0.7753789356844852,0.025741739721373304,0.046228820496499054,0.03668401464072836,0.28196508111811314,0.14913075022873679,0.06275997897402331,0.00975224100060895,donor47.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,0.8565391330411091,0.016907529534055665,0.03511479753373447,0.022572344757052495,0.2907103925991671,0.13919884414951622,0.05225237032432796,0.01562237564514292,donor48.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,0.8319491084145145,0.02095675198845383,0.03930863942314525,0.027752601287889398,0.2824459953664904,0.13586783001716812,0.05345215590649601,0.006346781440970677,donor49.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0.7343687468441269,0.02577490676748407,0.04664478692467655,0.03881630744229066,0.2616942183446094,0.14694790686414805,0.06501764751604916,0.01355097540434535,donor50.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,0.8346605648816253,0.021428127664239068,0.04375785060132327,0.030258679369426472,0.3324809476711992,0.16459129666312672,0.06632759475861962,0.013650233263657933,donor51.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,0.6518989473658572,0.03846718426817611,0.053669010991608763,0.05158136420864984,0.24708247228580463,0.16803403352315247,0.08375069179008053,0.002830670899171632,donor52.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,0.8594930910609583,0.017529986773077086,0.03709635121246947,0.02399176457976008,0.31846309499301734,0.15173451856039621,0.05756634444502064,0.008787432222515315,donor53.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,0.8267601915876196,0.024757564224775635,0.04173864869877312,0.030215200174855596,0.2791795667099097,0.13282666831111245,0.053170131615182754,1.5243645259250928E-4,donor54.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0.8065419724817765,0.027426185671661177,0.045480762250119815,0.034079784058838776,0.2813432563412647,0.13737322201676372,0.05644620813623271,0.00178484782363942,donor55.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,0.7610964453588918,0.05304487781086752,0.06705058804613391,0.05737362776168456,0.29626718069368974,0.15007774211661257,0.0661245140537074,0.001542006221815802,donor56.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,0.8419401016393145,0.02170852159133829,0.0387248485390701,0.025862888230057016,0.2832316380255373,0.13059689910248312,0.05024902098190218,1.9725783024472028E-4,donor57.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,0.8013610409720654,0.02015562436053921,0.03793029959955846,0.02970650032223372,0.2648767662426035,0.13211866956419818,0.051553649433932,0.01580532901315477,donor58.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,0.8476295622636042,0.018029008139952146,0.03710047441582892,0.02525362760757639,0.2989065977699161,0.1464216709148934,0.055984899074658256,0.01056879494321146,donor59.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,0.8108441764802843,0.022931437958230026,0.040098773644915174,0.030708863689934016,0.2977357667821626,0.13301247893069196,0.050616117012771994,0.0030139620506597015,donor60.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,0.8385991944884182,0.019794729212667138,0.03704458476566584,0.02542125122110569,0.28559307615309887,0.13279955419562525,0.05025880692642095,0.009247433824687078,donor61.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0.8402392613882993,0.023161689261526387,0.04156265022171077,0.028280318906890003,0.2929037751605327,0.1327617155020235,0.05142955223636745,0.0011957288565244944,donor62.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,0.8100418243732878,0.030955999300919336,0.04792188647270929,0.03651549858774705,0.2863098292537893,0.13503268364108226,0.05745936057478596,1.7633494146534253E-4,donor63.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,0.7349287121660444,0.06198740242486776,0.07493650114124621,0.06623432296432903,0.30378006606116953,0.15332111443992696,0.07203075086384184,7.950806502336243E-4,donor64.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,0.774326063137443,0.03287973357046426,0.04961961324151807,0.041538460548509425,0.26765965132238395,0.1346077610971016,0.06133206922420304,0.007308295881900688,donor65.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,0.6652536255750955,0.033938251392999344,0.05075222518020711,0.047823628187193275,0.24544011606366192,0.16269922302364243,0.07917968544680444,0.007291359638293317,donor66.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0.8031741946845071,0.02521861200492809,0.04465312215112768,0.033741190741439914,0.3003963247881366,0.15586996085739108,0.06575869305348117,0.026432963398228208,donor67.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,0.8241761004283584,0.022776902080818687,0.04188799518237397,0.029746713209636337,0.2872529620340367,0.1394750065906177,0.055316062882554,3.764599025387141E-4,donor68.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,0.8309757588960922,0.019900470034372276,0.04034801888549942,0.028834166690910844,0.30570127743427555,0.15124521653308434,0.059968024649579725,0.003708762059253809,donor69.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,0.8570644592699096,0.017581674638845805,0.036930296394298984,0.02388367470088521,0.31039188041863053,0.14968619510390282,0.057217597950454065,0.010397428651780692,donor70.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,0.6793872723861816,0.026585603131786026,0.04489648357935596,0.03483290613056002,0.2529506859494779,0.1260361300583704,0.05294510237786337,0.00549602305052654,donor71.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,0.8410983346609592,0.017919530778930912,0.0377105247054799,0.026361614051768338,0.29552948908113097,0.14706940451307832,0.05696947776609297,0.02439673020946326,donor72.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,0.7354293559897965,0.038843437432450785,0.0623291825804252,0.05459035539591682,0.32078662047773576,0.18788816599005068,0.08487336122610546,0.010857315010113486,donor73.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0.7867794848666092,0.042988355330625255,0.05925468549890572,0.048688019236912815,0.3026401041511657,0.14659525998910672,0.06508895588570143,0.0013205938891537518,donor74.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,0.8054666035127254,0.01981548657567281,0.03951706762789169,0.03107836322644529,0.27993557464596985,0.1516318610666773,0.06379673431013504,0.017765780417962597,donor75.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,0.634015643011827,0.03518102929181597,0.051820909678696465,0.05056925715573938,0.23271256938826704,0.16593015253172455,0.08337178543205691,0.003693734460756028,donor76.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,0.6986064558986698,0.03573226845140587,0.05940247633901003,0.05660978572329095,0.28541423630953766,0.1892501787466489,0.09113386327891379,0.059976321328939944,donor77.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,0.8222745589819948,0.018748032570988792,0.036243630203087754,0.02671004393263097,0.2729440313830402,0.13897680728305917,0.055708702365161684,0.008773502052228774,donor78.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,0.8493484758629851,0.018289927314531922,0.03800353729113511,0.025618186678741602,0.31021174200535334,0.15069588377364715,0.05756486288537587,0.003909600939738942,donor79.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,0.8476191556338484,0.018470054207628445,0.036010179800520375,0.02269070372398987,0.2822468233137575,0.12625600008919363,0.04689120238903204,1.1949751295801155E-4,donor80.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,0.819187358473446,0.027536911672510402,0.04577511389284095,0.0333657765960219,0.2885140051345331,0.13506329043665014,0.05465365137773993,0.0011274901045250298,donor81.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,0.8277157417582705,0.02315948112649828,0.041101154164114424,0.02938328261259312,0.28121568758613885,0.13281556053472177,0.05319325366613775,0.015699687769766137,donor82.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,0.7841710047376983,0.02294921953630053,0.04654379630396409,0.0379740560401774,0.30467517394462706,0.1754409969351833,0.07459579613371296,0.007041732775563501,donor83.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,0.8097872168576287,0.027114564485595596,0.045378265751947415,0.03342717494884428,0.2812570069641165,0.13540940839123186,0.05503566863821797,0.0020589255156105704,donor84.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,0.752075416154758,0.025013126938403595,0.04408049096551703,0.0365797020435007,0.2723320232448015,0.15368199602650387,0.06749503889226297,0.009199231607498451,donor85.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,0.8160190948580025,0.028393109259756955,0.046262141943789976,0.03421929497514368,0.2907553084523728,0.13766513449399595,0.05699284345111955,0.0010410009877320225,donor86.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,0.8251527749662223,0.027541585871968505,0.04594690264766223,0.033000186007192456,0.29536065573838105,0.1360300430929587,0.05467338908800497,6.838591617308981E-4,donor87.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,0.8217854899815662,0.02426256195061882,0.04189916359633376,0.030708848870346837,0.280075205741994,0.13587880467409857,0.054981846278973186,0.009613926380745437,donor88.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,0.7627556931082956,0.03672967264672085,0.05236883077229285,0.04180988259936452,0.29659658699448194,0.14729584330150078,0.0652921128173585,2.933234173179321E-4,donor89.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,0.7732411592433922,0.027814994701054307,0.047442791183474047,0.03803710862664404,0.281868549254993,0.1500810345327819,0.06407280172214266,0.007824872099952368,donor90.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,0.8069885098180485,0.025492482641623782,0.04351121425672853,0.03354108686511107,0.27959952665911697,0.13525519084685042,0.05662511139474283,0.00870577315555718,donor91.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,0.6435088017757098,0.0868069027085193,0.09098530774673393,0.08900795068976639,0.2831071901066178,0.15948319359236973,0.07920952132592318,0.008158497713171,donor92.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,0.6338972410456953,0.0757975291517316,0.087023515033935,0.08303599249188133,0.3259537162762057,0.1953573006299102,0.09411846422385273,0.059128202650974564,donor93.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,0.7714554810350076,0.02776725597363387,0.04425195452392579,0.03637260275321733,0.26771802154662006,0.14032225220232242,0.059408191585481954,0.009332465751955529,donor94.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,0.7426531022328764,0.03337639973819166,0.05605169708096947,0.04797310506929121,0.31865071619589774,0.18749422861972845,0.0877474558516733,0.03526719221043255,donor95.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,0.7962876212936554,0.023995980419892485,0.045689903649829805,0.03598083040300702,0.309640892034257,0.17004600455317634,0.07256477364704202,0.03290910314325987,donor96.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
