system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,centroid_lat,centroid_lon,deforestation,geometry_name,mean_agri_proba,mean_elevation,mean_logging_proba,mean_slope,year,.geo
1495,0.776895939934896,0.023661046214875137,0.0468688688600713,0.03943388270787379,0.3085189961367457,0.18192294615871257,0.08015471705464902,-4.537212129648957,-50.55747297849026,0.031664937042952424,donor136.0,213.56895505855047,174.28988560980352,6.686702183774659,6.590255607533211,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496,0.6784057290764567,0.09400179545941154,0.10129073873695169,0.10071619726790781,0.30807147390599654,0.19262145365804767,0.09539778260943704,-1.333042865278145,-53.50465236979922,0.01028680273200421,donor137.0,198.7151167838846,129.85651630913682,8.232453474573816,5.715238022347634,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497,0.45636191313613156,0.20358731334445712,0.19574249527649212,0.2092209499302628,0.36693732728500517,0.2870618855343019,0.15272769866452401,-2.5800238348903832,-54.825827304067964,0.002107964155959295,donor138.0,182.42726019302734,122.57142273280361,10.387919374958962,5.807984582106426,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498,0.49810624009597493,0.10843910388427111,0.11086832372090712,0.10670667853991943,0.28417390137288,0.19275184046039404,0.09451267737063769,-9.389597637284886,-54.980603886060095,9.740633495382055E-5,donor139.0,3.6000182515057504,451.03393126400886,7.49292754152218,3.331565772887537,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499,0.6550342662583271,0.03384543756736653,0.058337498566522164,0.058419595395048415,0.27296880821816033,0.19233902244150072,0.09668179269887556,-9.393653019611763,-50.6937421997133,0.0027214659314969834,donor140.0,181.06462632654782,223.43288039271857,17.371279366057177,3.9151673168326826,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500,0.7985195883082087,0.022470274388068805,0.04486978228237984,0.035546009126725356,0.31252337623552195,0.17522336531743818,0.07477090759430301,-4.53633002228946,-50.64393646704982,0.02866667381350265,donor141.0,217.16983493393414,166.28754943487496,5.758908693303825,6.710769287557477,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501,0.6222158328831137,0.047763130181793075,0.0653152612472852,0.058064105880518475,0.255833336011965,0.15845586060343284,0.07722847169684041,-9.638610594514853,-52.16736895327038,0.011497647974926539,donor142.0,153.84580037817943,267.44488380757275,19.880202508997012,2.617206991125183,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502,0.6918288818351546,0.04635551666804319,0.0687700184192849,0.0605412039182387,0.31173855676144135,0.19578211767922016,0.09378441001759302,-1.8333882846759435,-47.75643427662395,0.020530244394408478,donor143.0,170.03848306372086,27.934232205382582,6.846734003144742,3.6716900405225665,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503,0.5460003914297609,0.06238671802000562,0.07913865582541078,0.07887832831596997,0.25530287337829577,0.19533232397588127,0.10929978862369003,-9.560071753963669,-51.87179434922177,0.03582621500403019,donor144.0,110.2292032201466,362.84482772903334,7.783943131386114,7.245970914003026,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504,0.653905712031832,0.04013062700311768,0.06174688997317838,0.06311764572393448,0.28491701804967584,0.20769040009486822,0.10278297056549496,-4.423148680977921,-48.722816101362675,0.053998387127338995,donor145.0,186.77485328358821,179.76033455989915,19.722947672281148,8.914148369508288,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505,0.5314458342499773,0.05201958403302329,0.07586620194264325,0.08317196195526538,0.2669490744247257,0.23337047797085728,0.13399366256088277,-6.090117404246444,-49.8526136078412,0.005809802591653875,donor146.0,149.12112455516012,219.95762487621226,7.9178790035587205,6.723325161170738,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506,0.7738249409711631,0.038829407502721555,0.05449043596701987,0.04622941469463391,0.3004834609292225,0.15792467859190742,0.06791541667982404,-3.6184484943794635,-48.60763959181288,1.313793638850072E-4,donor147.0,95.40092798063348,124.1910952933737,101.33891466612874,3.4943302403212826,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507,0.5511890746028884,0.04064854391788188,0.059014453340327365,0.05092458538586233,0.24694488445533677,0.11125337008844802,0.04818614533762497,-1.8293398851298723,-49.50180512504782,3.1696194961501086E-4,donor148.0,19.095012554211362,9.511441302706105,38.459312942250605,2.046679565178138,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508,0.7863359662548797,0.029247410680727445,0.048487758406126895,0.03885865627765119,0.3015533263485647,0.16123074078484534,0.0691704650953384,-3.587002773792058,-50.33586021585964,0.01857746084694595,donor149.0,204.87493187268365,112.9936865783248,14.335881294964029,9.194330791787321,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509,0.5215510797507504,0.03606397824141883,0.05412951511237541,0.04309471314509154,0.22860774944494705,0.1047002578465177,0.04460288732983753,-1.8398973209546712,-49.36088914600473,5.061457921984338E-4,donor150.0,27.122531914893617,8.896593049986654,53.746255319148936,2.317177742218209,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510,0.8257655686840187,0.02285143111969655,0.040680047936913,0.029532516795538914,0.29492494439698874,0.1366810834017978,0.05405037457533211,-3.231847626502713,-49.38513022331142,0.0025144616539439246,treated,89.82043433059953,76.45903689510094,64.69490008085943,3.5428618817225277,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511,0.7956095578741903,0.03615874084136758,0.053126108661923,0.040728153988952714,0.32653285854567743,0.15722729085615456,0.0665331803124761,-2.8935099922786867,-50.337616225402066,0.0017381531949584438,donor1.0,135.19371294328226,50.83437810497659,41.36898981989038,4.413342499248143,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512,0.5432496376609006,0.16459621096136082,0.1727247166242491,0.16757125823504165,0.36437440772252827,0.27369742829654414,0.1333740791033269,-4.40895144827864,-49.268634654712415,0.0335150661602246,donor2.0,214.53616368552412,102.836312838928,6.232984089018301,4.292646283111147,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513,0.7169701402095469,0.03436821311566117,0.059532344333112414,0.050555138905504414,0.30165910760546766,0.18616771632135187,0.08428648331328094,-2.4287674817353313,-47.70549718503743,0.004568451097467178,donor3.0,182.5677583995558,41.96554319096385,13.171442171653734,4.279859145357057,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1514,0.6829267759623546,0.064912222149115,0.07926206542221152,0.07496295019361848,0.31286533168342145,0.18960146451472076,0.08881582383048192,-3.98289958818087,-56.13791933330121,0.013895342552752814,donor4.0,210.81485119339953,128.47536960518175,8.36102263319629,9.419658694681313,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515,0.4160941805830277,0.12884436912583005,0.13951785987923324,0.14629973363120305,0.30653861599871535,0.2766288956813517,0.14093711755021823,-8.491124723721084,-50.46449548701146,6.861178512951018E-4,donor5.0,187.44973036467513,224.98157699373107,15.137540712264407,2.514132934753607,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516,0.6892823504398428,0.06176855717314784,0.07626269340058338,0.06978521111689157,0.30891768205691034,0.1748148808538154,0.0792661322381326,-3.9996444749558817,-54.56286043369872,0.029831915634840476,donor6.0,210.14501173053296,168.75457397265873,6.6304742486873,9.288530943573765,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517,0.6617035176732223,0.036000403629529304,0.061582970694276866,0.06210680505891793,0.29964558608860786,0.2279431326945012,0.11294271981922425,-6.622497047931977,-49.32430091128283,0.0011092912157210058,donor7.0,210.52113646429692,198.5059520089129,6.778169649448007,4.405332693336249,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1518,0.5136618949114568,0.06263251649046206,0.08782771750430134,0.09727323165898938,0.2864837443387495,0.26387596225371507,0.1434462461357588,-7.134943444889696,-49.87668064842646,0.0021484173659905067,donor8.0,181.42720866624452,229.33807527364092,15.667820908392729,4.199560667801627,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519,0.6405612497263485,0.07110607770055043,0.0879096715977278,0.08498665043155651,0.3284161067341747,0.20972992426712297,0.10080546611172123,-5.7403367112819135,-51.127484996342886,0.015946475755136955,donor9.0,212.46225108103948,288.38084617065033,6.324941574889098,8.219491955238828,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520,0.7991072954499464,0.027763503250697385,0.04736083206394564,0.036511386913696244,0.30384878061844256,0.15809974343588287,0.06624003982902128,-1.3712250807402067,-54.26286273003266,1.3384775487122173E-5,donor10.0,40.6834714111096,444.39354431248404,12.635664810539181,13.313654028522164,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521,0.6444975803392519,0.1039650931399885,0.10990495868422336,0.11038932934451355,0.35012642307656683,0.2182751664211658,0.11537445528747509,-3.0927653173041803,-48.70634712139713,0.011958710633066123,donor11.0,138.34022026928065,66.75880736748002,23.60982479860291,3.626033287200853,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522,0.6198530419141285,0.11501613034197541,0.12025641897256215,0.11906808647943637,0.3214063437642346,0.19617214707935424,0.09801746592039061,-4.076947894609463,-48.352439881975954,0.004266900266134866,donor12.0,124.56772117514313,158.52349347025017,50.08207614191984,5.375663266591067,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523,0.4918460169752714,0.15814656572722965,0.16006726546553962,0.16142921916643246,0.3519280516399663,0.2568076815422354,0.12717929434529363,-5.026459291065852,-49.50435243257609,0.011321631724607036,donor13.0,220.3122451100087,129.9981130202153,5.124918824843494,9.0557527889584,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524,0.7941569897678915,0.03632387887274132,0.052085455354129964,0.04200369218679633,0.30820388086693495,0.15868829083200198,0.06696851673447494,-3.259719385162741,-53.7197107628731,0.002178343379026242,donor14.0,108.9219879304225,197.84386360709803,62.74608448704296,5.033382682738534,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525,0.08455507434876737,0.1265058685285271,0.13761687401698772,0.14775584486358406,0.1809292135209773,0.12707408459736796,0.06891651752086728,-2.1708786034207828,-54.561545059373884,4.1556919526071734E-4,donor15.0,87.67722865073358,8.799911524078988,5.801665404996215,1.8524075459511968,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526,0.4868415523057624,0.049926615275864415,0.07326571094613259,0.07642105883300725,0.2488168648286743,0.21299234464767003,0.10902339745518083,-6.801178164125249,-49.04040137190688,0.005795860514025619,donor16.0,175.27018647769452,151.24578569507898,8.87077905218626,2.6564916128878764,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527,0.5736406634140983,0.06585426983357126,0.08765433677138118,0.08918507849405376,0.3044912639058541,0.23729509478235242,0.11865548920287204,-8.32325846856932,-50.58218317402778,0.001025014141178444,donor17.0,169.38860062009022,266.90146440215534,17.32220597921252,3.5401493088243283,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1528,0.6953248857179622,0.033732455602146466,0.06036465554393881,0.053747750447608926,0.29771879569404913,0.2016577246611478,0.0939783404364844,-2.4882107365893753,-47.62656480718901,0.005717731557380342,donor18.0,193.57191432814813,45.956229081535845,23.15367779254279,3.449373127538225,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529,0.5872244142952152,0.050525775574470834,0.07969175717379208,0.08533022647288992,0.30524302437592155,0.24445607037636383,0.1269677609356228,-4.3391700355201275,-47.5471450559683,0.007736278443598023,donor19.0,192.73813431452982,198.3351909006477,15.357241178494832,5.488280734327813,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530,0.6281806192497599,0.046926093252377024,0.07147843128313097,0.0713613678760416,0.2964325536778689,0.22483154545408093,0.11366392784342362,-5.64782049922331,-48.54104657261172,0.0017464934662804097,donor20.0,204.4635784327189,164.0978754059736,19.121006949213054,3.542069149285081,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531,0.6837274621586523,0.028144165493612042,0.05161267861150164,0.04059230037075406,0.2697353538979587,0.11560989515572223,0.044247616007529515,-1.8261182667831048,-49.02656522238162,6.456223555876788E-4,donor21.0,25.190499156016397,9.022104608955035,35.51571417088662,2.7302389584196,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532,0.5621197327458582,0.1666790161583892,0.15503056693315717,0.15875486851926543,0.34684817151316893,0.20517746558094244,0.108668393870453,-3.4718435047320466,-48.712651200398675,6.643214107771051E-5,donor22.0,61.30409033043672,98.62716339810409,109.7706868876958,3.657441880785309,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1533,0.5475240605855802,0.06586927494309619,0.08899395885699683,0.09250336263047185,0.29582561225059156,0.254956014697298,0.13234325093951968,-7.714181960197409,-50.64960550827332,0.014753810646702639,donor23.0,209.49048446401866,400.583341414715,7.713321750373751,4.474525050953989,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,0.8067005371602105,0.025387618914779843,0.04683359780657195,0.03573758372469261,0.3168864669456736,0.17315834815975964,0.07371641123124992,-4.87473769107967,-50.88743686650187,0.008063849001803135,donor24.0,210.57406956247573,213.90771724117394,7.158973330084982,5.651388958218502,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535,0.7203775492816717,0.06356151634365646,0.07653823453568022,0.07106686018516331,0.318406460692957,0.18670716325608083,0.08778867736440442,-1.118155964178001,-54.08514646399513,4.18060073763379E-4,donor25.0,156.34295191896135,385.2203619381374,19.650253245826793,8.18631329409971,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1536,0.7523021001023473,0.04686789753925951,0.06854972407400543,0.05706023405412383,0.3486867229489754,0.1823298609159308,0.08298917377992433,-1.6586930871037477,-48.269287032565735,0.012682319446750898,donor26.0,124.09047001534954,30.380135323570084,6.423225533266285,3.9938830233606297,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537,0.6798095187789903,0.06363655289626881,0.07906261088136922,0.07393491748246112,0.32518187617935884,0.19422776966538072,0.0925668798081351,-5.478071989224218,-51.01074902601111,0.011515149391004354,donor27.0,215.84582898992326,227.88624238456086,6.306377462379384,5.115759365107739,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538,0.547102126751648,0.07266718166539046,0.0924290798929995,0.09552615363982768,0.3006860500385866,0.24185074747385019,0.12504727629763687,-6.504587921375225,-50.21553291342702,0.006663364197374356,donor28.0,198.65797889987394,267.73243540314803,6.231915599495721,4.351665607051026,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539,0.7811700341767713,0.033611909123664754,0.04773926293587803,0.03868455556769707,0.28008702178685,0.13554028824544626,0.05843713850754552,-8.485804667604008,-56.32675982956564,0.0,donor29.0,14.988901018922853,499.6405931527233,73.65520378457059,3.437964376047013,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540,0.7170737101624733,0.034114718756303,0.059792563753131196,0.051113642042481554,0.30340830091667975,0.1927242752502199,0.0879774083764434,-2.3902380640250978,-47.670109643998714,0.005316348426309905,donor30.0,196.5633793522158,48.051898960376356,14.18142702531478,3.9925571226569696,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541,0.7840336353847671,0.02376421265089669,0.04691379751837887,0.036638632272877954,0.297497475276206,0.17093914799042645,0.07258225327241931,-1.6183363747861972,-53.87364274332605,0.004834670471115933,donor31.0,197.2960298219546,153.63933244893298,8.380555772790071,5.1948888306606875,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542,0.7101642846203298,0.03248114344400884,0.05403723862328638,0.049622824630348526,0.275109442678527,0.17608335592753496,0.08367311873638793,-8.163941054442066,-54.92097594804055,0.017423799910027477,donor32.0,151.99656712180263,333.07576043133963,5.301990036909893,7.409709709181917,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1543,-0.13373734599656414,0.16031114170714458,0.1705057902832324,0.19170053352310268,0.14872895510243264,0.10540262440557611,0.06626386256900543,-2.2587211571385133,-54.08965027345101,1.7637896964786985E-4,donor33.0,66.84458099951057,5.056838898288381,4.951275218880851,1.1301903779012328,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
