"system.index","B1","B2","B3","B4","B5","B7","B8","NDVI","date","gain","loss","lossyear","treecover2000",".geo","time","treatment","new_index","yearly_loss"
"158_0",0.100610435,0.08239808,0.054972578,0.33797553,0.15318058,0.048940204,0.18581904,0.7202044,"2006-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2006,"0","158_0_donor",0
"158_0",0.090014875,0.07254476,0.043082558,0.30282795,0.15194187,0.050814856,0.15727854,0.7509034,"2007-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2007,"0","158_0_donor",0
"158_0",0.12610662,0.101629,0.0780542,0.24254653,0.13107128,0.06626216,0.15245391,0.51307535,"2008-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2008,"0","158_0_donor",0
"158_0",0.09409569,0.07572169,0.051156975,0.27814487,0.13175473,0.04792226,0.16184065,0.6893004,"2009-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2009,"0","158_0_donor",0
"158_0",0.16054365,0.14446679,0.13107668,0.36311308,0.25907606,0.145324,0.23583876,0.46952894,"2010-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2010,"0","158_0_donor",0
"158_0",0.09686586,0.082042575,0.052279446,0.33853137,0.14847733,0.05190367,0.18293248,0.7324565,"2011-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2011,"0","158_0_donor",0
"158_0",0.09505897,0.08059203,0.053045414,0.29384175,0.14397497,0.048391648,0.16619447,0.69416326,"2012-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2012,"0","158_0_donor",0
"158_0",0.10385074,0.080863126,0.05506707,0.26192236,0.12077895,0.04111763,0.15506773,0.6525621,"2013-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2013,"0","158_0_donor",0
"158_0",0.08726712,0.0735778,0.044740677,0.34171656,0.15787444,0.052779023,0.18123096,0.7684573,"2014-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2014,"0","158_0_donor",0
"158_0",0.09666749,0.08049244,0.05235204,0.27037627,0.14204031,0.05042633,0.15531129,0.67556584,"2015-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}",2015,"0","158_0_donor",0
"16_0",0.10133247,0.08955982,0.069604926,0.2867865,0.15343662,0.06492166,0.16722693,0.60939056,"2001-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2001,"0","16_0_donor",0
"16_0",0.09012566,0.08543111,0.06424204,0.3067071,0.15513924,0.060531527,0.17479175,0.65363425,"2002-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2002,"0","16_0_donor",0
"16_0",0.103978254,0.09284717,0.07013041,0.2921548,0.15636468,0.067083254,0.17567435,0.61284417,"2003-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2003,"0","16_0_donor",0
"16_0",0.10655479,0.09826537,0.07476171,0.3018322,0.16939534,0.06587883,0.18252787,0.60295844,"2004-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2004,"0","16_0_donor",0
"16_0",0.10162356,0.09144213,0.06702618,0.30277568,0.16192243,0.061178427,0.175082,0.6375022,"2005-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2005,"0","16_0_donor",0
"16_0",0.102270596,0.08367553,0.06183608,0.25430328,0.14913772,0.05945886,0.15486476,0.60880494,"2006-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2006,"0","16_0_donor",0
"16_0",0.09369816,0.08309919,0.0670349,0.2682173,0.18587527,0.08222709,0.16133973,0.6000927,"2007-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2007,"0","16_0_donor",0
"16_0",0.16275772,0.15208033,0.13891388,0.33227298,0.24407493,0.14187685,0.23386317,0.41036606,"2008-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2008,"0","16_0_donor",0
"16_0",0.28219777,0.2716245,0.2748947,0.41677383,0.37314993,0.28738248,0.34774128,0.20512587,"2009-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2009,"0","16_0_donor",0
"16_0",0.09784369,0.08438345,0.06832675,0.28138942,0.19399953,0.083658874,0.16445585,0.6092445,"2010-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2010,"0","16_0_donor",0
"16_0",0.104228534,0.08844189,0.06706264,0.28652516,0.18832234,0.084618345,0.16762017,0.62067336,"2011-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2011,"0","16_0_donor",0
"16_0",0.10374382,0.08598453,0.0627412,0.31208777,0.17758687,0.06798425,0.1702122,0.6652276,"2012-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2012,"0","16_0_donor",0
"16_0",0.12548769,0.108152896,0.09081743,0.26808983,0.16956308,0.09128617,0.1743941,0.4939226,"2015-01-01",0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}",2015,"0","16_0_donor",0
"160_0",0.09516393,0.083728895,0.05394763,0.29951572,0.150703,0.053686883,0.16865939,0.6947484,"2001-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2001,"0","160_0_donor",0
"160_0",0.08793606,0.07494392,0.04978465,0.29425713,0.16690952,0.06003622,0.16221353,0.7105895,"2002-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2002,"0","160_0_donor",0
"160_0",0.11070702,0.09842202,0.071034096,0.36618492,0.18077302,0.073315695,0.2067037,0.675064,"2003-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2003,"0","160_0_donor",0
"160_0",0.08992167,0.074249625,0.043998927,0.36216772,0.15649611,0.047172755,0.18663087,0.78334546,"2004-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2004,"0","160_0_donor",0
"160_0",0.09213059,0.075766504,0.053785183,0.25292012,0.12762323,0.04232253,0.14995871,0.64927125,"2005-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2005,"0","160_0_donor",0
"160_0",0.25156793,0.25730756,0.24627128,0.4155147,0.3618635,0.24987021,0.3364205,0.2557374,"2006-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2006,"0","160_0_donor",0
"160_0",0.090070456,0.08274577,0.053440556,0.3225345,0.19248262,0.07199687,0.18056235,0.71572286,"2007-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2007,"0","160_0_donor",0
"160_0",0.09183254,0.07895687,0.049488194,0.27464226,0.13590877,0.045633104,0.15740886,0.6946403,"2009-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2009,"0","160_0_donor",0
"160_0",0.09118357,0.08415568,0.055001564,0.31473285,0.16925842,0.057576716,0.17546707,0.7024807,"2010-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2010,"0","160_0_donor",0
"160_0",0.09610989,0.08614055,0.0563133,0.3153592,0.1535642,0.053074922,0.17816547,0.69697356,"2011-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2011,"0","160_0_donor",0
"160_0",0.10755968,0.09423062,0.062053673,0.3169089,0.16162287,0.0520445,0.17952144,0.67250764,"2013-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2013,"0","160_0_donor",1
"160_0",0.08882439,0.0770825,0.046400376,0.33803183,0.15091732,0.050582346,0.17821962,0.7586031,"2014-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2014,"0","160_0_donor",1
"160_0",0.097654015,0.078794286,0.05347285,0.23174727,0.112999976,0.040758163,0.14074458,0.62504154,"2015-01-01",0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}",2015,"0","160_0_donor",1
"162_0",0.09495876,0.08205675,0.053746868,0.33226904,0.15506709,0.054626375,0.18155931,0.7215303,"2001-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2001,"0","162_0_donor",0
"162_0",0.08368372,0.07175402,0.043742202,0.31773376,0.14158088,0.04604018,0.16495445,0.75798005,"2002-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2002,"0","162_0_donor",0
"162_0",0.09743704,0.08260846,0.05357808,0.3093514,0.14376594,0.055701695,0.17071915,0.7047466,"2003-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2003,"0","162_0_donor",0
"162_0",0.15269095,0.14488977,0.1269946,0.35460326,0.23934533,0.14022449,0.22656788,0.47261146,"2004-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2004,"0","162_0_donor",0
"162_0",0.08617894,0.07176244,0.04412598,0.3116096,0.14650528,0.0499532,0.16994798,0.75191694,"2005-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2005,"0","162_0_donor",0
"162_0",0.1735391,0.16539152,0.15064877,0.37321877,0.24683024,0.14909706,0.2539696,0.42485932,"2006-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2006,"0","162_0_donor",0
"162_0",0.08556565,0.07595554,0.04383826,0.29899493,0.13624297,0.045793828,0.16604358,0.74425894,"2007-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2007,"0","162_0_donor",0
"162_0",0.2332066,0.2114553,0.21377856,0.35688102,0.2989613,0.21931085,0.27374732,0.25076678,"2008-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2008,"0","162_0_donor",0
"162_0",0.09334131,0.069123015,0.046515446,0.17710927,0.083682746,0.031297654,0.10891163,0.5839865,"2009-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2009,"0","162_0_donor",0
"162_0",0.08979927,0.08031401,0.05350125,0.3050724,0.1630039,0.057477586,0.17149684,0.7015885,"2010-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2010,"0","162_0_donor",0
"162_0",0.09846319,0.090173975,0.06580432,0.30061057,0.1790781,0.073266976,0.17467168,0.64082074,"2011-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2011,"0","162_0_donor",0
"162_0",0.105960555,0.09110682,0.063004695,0.30489698,0.15789068,0.06377012,0.1692062,0.6574917,"2012-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2012,"0","162_0_donor",0
"162_0",0.26401848,0.24912727,0.24437599,0.38342375,0.3064481,0.21119948,0.31438756,0.22148426,"2013-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2013,"0","162_0_donor",0
"162_0",0.23987949,0.23304172,0.23062703,0.44857398,0.28774074,0.17798954,0.31674197,0.32088727,"2014-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2014,"0","162_0_donor",0
"162_0",0.2404097,0.25860626,0.23509136,0.44121197,0.32394916,0.18367608,0.37070397,0.3047754,"2015-01-01",0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}",2015,"0","162_0_donor",0
"170_0",0.12172282,0.10740667,0.084822215,0.32994422,0.18727289,0.09224709,0.19574869,0.59098804,"2001-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2001,"0","170_0_donor",0
"170_0",0.08226627,0.07015908,0.045252815,0.32444137,0.16057736,0.06003622,0.1704363,0.75518787,"2002-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2002,"0","170_0_donor",0
"170_0",0.08872192,0.07547397,0.047578108,0.3331051,0.16444007,0.05556442,0.17062515,0.7500383,"2003-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2003,"0","170_0_donor",0
"170_0",0.08515158,0.07067332,0.040611736,0.33772737,0.15532374,0.04829763,0.17280543,0.7853157,"2004-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2004,"0","170_0_donor",0
"170_0",0.08623281,0.07188359,0.045031622,0.3396018,0.16056666,0.047859825,0.1732341,0.76584655,"2005-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2005,"0","170_0_donor",0
"170_0",0.17667152,0.16298182,0.14588867,0.36790594,0.22682926,0.12422307,0.2478747,0.43211287,"2006-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2006,"0","170_0_donor",0
"170_0",0.09143348,0.07295052,0.05176658,0.27807117,0.16916385,0.06866289,0.14871904,0.6861088,"2007-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2007,"0","170_0_donor",0
"170_0",0.10193404,0.07981534,0.061745275,0.27037472,0.16344018,0.066372424,0.15851253,0.6281749,"2008-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2008,"0","170_0_donor",0
"170_0",0.10692026,0.09439727,0.07128712,0.36554605,0.17312247,0.06558836,0.20268878,0.67361856,"2009-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2009,"0","170_0_donor",0
"170_0",0.094597474,0.083403155,0.06446652,0.26942885,0.20285496,0.10293783,0.15035248,0.61385196,"2010-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2010,"0","170_0_donor",0
"170_0",0.097200185,0.08646549,0.058679696,0.35389388,0.17373839,0.06134035,0.19380945,0.7155431,"2011-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2011,"0","170_0_donor",0
"170_0",0.10440319,0.09461174,0.06798433,0.31226712,0.15557139,0.06377012,0.17824137,0.64242435,"2012-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2012,"0","170_0_donor",0
"170_0",0.1165926,0.10185379,0.08307182,0.3376665,0.2223365,0.09038537,0.19958198,0.6051141,"2013-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2013,"0","170_0_donor",0
"170_0",0.08726712,0.078834854,0.049719773,0.3822487,0.18106484,0.057172373,0.1992991,0.76979905,"2014-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2014,"0","170_0_donor",0
"170_0",0.09725813,0.087198384,0.057341207,0.30690995,0.16838516,0.05749274,0.1732025,0.6851557,"2015-01-01",0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}",2015,"0","170_0_donor",0
"177_0",0.11186795,0.095833026,0.06963612,0.3171878,0.18116908,0.0758899,0.20332675,0.6399596,"2004-01-01",0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}",2004,"0","177_0_donor",0
"177_0",0.1421241,0.13079004,0.11145841,0.38004345,0.22379875,0.10779571,0.22880816,0.5464578,"2006-01-01",0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}",2006,"0","177_0_donor",0
"177_0",0.13571769,0.12087417,0.09283589,0.38392603,0.22158378,0.10317628,0.22568908,0.6105566,"2008-01-01",0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}",2008,"0","177_0_donor",0
"177_0",0.09038686,0.07883956,0.049725655,0.3270074,0.15557139,0.054982424,0.17221792,0.7360165,"2012-01-01",0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}",2012,"0","177_0_donor",0
"177_0",0.22369778,0.23893228,0.22303598,0.46211416,0.35317892,0.18523376,0.37740108,0.34894276,"2013-01-01",0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}",2013,"0","177_0_donor",0
"177_0",0.09578597,0.08031854,0.059295222,0.3555177,0.21510544,0.08301015,0.1963179,0.71411103,"2014-01-01",0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}",2014,"0","177_0_donor",0
"184_0",0.08594757,0.064406745,0.041458532,0.27186167,0.12689906,0.03932098,0.15126967,0.73535997,"2004-01-01",0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}",2004,"0","184_0_donor",0
"184_0",0.09472842,0.076302335,0.051136993,0.33347645,0.14114511,0.043904983,0.22286619,0.7340863,"2008-01-01",0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}",2008,"0","184_0_donor",0
"184_0",0.101288445,0.07883956,0.054705296,0.27910143,0.13469784,0.05058857,0.15414757,0.6722337,"2012-01-01",0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}",2012,"0","184_0_donor",1
"184_0",0.13241304,0.112403035,0.09157503,0.27785492,0.15302113,0.07990259,0.19434193,0.50423604,"2013-01-01",0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}",2013,"0","184_0_donor",1
"184_0",0.08726712,0.071825445,0.043080974,0.30118445,0.1439602,0.048385672,0.17520826,0.7497223,"2014-01-01",0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}",2014,"0","184_0_donor",1
"184_0",0.09857175,0.08572016,0.057341207,0.31001827,0.1586041,0.053786755,0.18590388,0.68781966,"2015-01-01",0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}",2015,"0","184_0_donor",1
"187_0",0.08577354,0.06907913,0.042840496,0.30830866,0.1456251,0.04392647,0.1593437,0.7559983,"2004-01-01",0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54473337499792,-2.039130779187108]}",2004,"0","187_0_donor",0
"187_0",0.10734193,0.09053196,0.05711109,0.36094558,0.16392365,0.05869737,0.21871632,0.72677827,"2008-01-01",0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54473337499792,-2.039130779187108]}",2008,"0","187_0_donor",0
"187_0",0.098904535,0.07966407,0.05339341,0.34817666,0.15395574,0.050001357,0.17169465,0.73407674,"2012-01-01",0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54473337499792,-2.039130779187108]}",2012,"0","187_0_donor",0
